REF_DATE,GEO,DGUID,Duration of marriage,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 24 years",Number,223,units ,0,v42139746,11.31,198,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 25 to 29 years",Number,223,units ,0,v42139747,11.32,678,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 25 years",Number,223,units ,0,v42139748,11.33,184,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 26 years",Number,223,units ,0,v42139749,11.34,137,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 27 years",Number,223,units ,0,v42139750,11.35,133,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 28 years",Number,223,units ,0,v42139751,11.36,113,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 29 years",Number,223,units ,0,v42139752,11.37,111,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 30 to 34 years",Number,223,units ,0,v42139753,11.38,405,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 35 to 39 years",Number,223,units ,0,v42139754,11.39,205,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 40 to 44 years",Number,223,units ,0,v42139755,11.4,84,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 45 to 49 years",Number,223,units ,0,v42139756,11.41,34,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 50 years and over",Number,223,units ,0,v42139757,11.42,26,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, not stated",Number,223,units ,0,v42139758,11.43,0,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Year of marriage, all years",Number,223,units ,0,v42139759,12.1,109,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 0 years",Number,223,units ,0,v42139760,12.2,0,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 1 to 4 years",Number,223,units ,0,v42139761,12.3,17,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 1 year",Number,223,units ,0,v42139762,12.4,3,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 2 years",Number,223,units ,0,v42139763,12.5,6,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 3 years",Number,223,units ,0,v42139764,12.6,5,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 4 years",Number,223,units ,0,v42139765,12.7,3,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 5 to 9 years",Number,223,units ,0,v42139766,12.8,17,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 5 years",Number,223,units ,0,v42139767,12.9,9,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 6 years",Number,223,units ,0,v42139768,12.1,4,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 7 years",Number,223,units ,0,v42139769,12.11,1,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 8 years",Number,223,units ,0,v42139770,12.12,1,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 9 years",Number,223,units ,0,v42139771,12.13,2,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 10 to 14 years",Number,223,units ,0,v42139772,12.14,24,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 10 years",Number,223,units ,0,v42139773,12.15,6,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 11 years",Number,223,units ,0,v42139774,12.16,5,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 12 years",Number,223,units ,0,v42139775,12.17,5,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 13 years",Number,223,units ,0,v42139776,12.18,3,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 14 years",Number,223,units ,0,v42139777,12.19,5,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 15 to 19 years",Number,223,units ,0,v42139778,12.2,15,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 15 years",Number,223,units ,0,v42139779,12.21,1,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 16 years",Number,223,units ,0,v42139780,12.22,3,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 17 years",Number,223,units ,0,v42139781,12.23,2,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 18 years",Number,223,units ,0,v42139782,12.24,8,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 19 years",Number,223,units ,0,v42139783,12.25,1,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 20 to 24 years",Number,223,units ,0,v42139784,12.26,20,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 20 years",Number,223,units ,0,v42139785,12.27,10,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 21 years",Number,223,units ,0,v42139786,12.28,4,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 22 years",Number,223,units ,0,v42139787,12.29,0,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 23 years",Number,223,units ,0,v42139788,12.3,4,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 24 years",Number,223,units ,0,v42139789,12.31,2,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 25 to 29 years",Number,223,units ,0,v42139790,12.32,4,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 25 years",Number,223,units ,0,v42139791,12.33,1,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 26 years",Number,223,units ,0,v42139792,12.34,2,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 27 years",Number,223,units ,0,v42139793,12.35,1,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 28 years",Number,223,units ,0,v42139794,12.36,0,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 29 years",Number,223,units ,0,v42139795,12.37,0,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 30 to 34 years",Number,223,units ,0,v42139796,12.38,7,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 35 to 39 years",Number,223,units ,0,v42139797,12.39,2,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 40 to 44 years",Number,223,units ,0,v42139798,12.4,2,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 45 to 49 years",Number,223,units ,0,v42139799,12.41,0,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, 50 years and over",Number,223,units ,0,v42139800,12.42,1,,,,0
2005,"Yukon, place of occurrence",2016A000260,"Duration of marriage, not stated",Number,223,units ,0,v42139801,12.43,0,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Year of marriage, all years",Number,223,units ,0,v42139802,14.1,65,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 0 years",Number,223,units ,0,v42139803,14.2,0,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 1 to 4 years",Number,223,units ,0,v42139804,14.3,12,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 1 year",Number,223,units ,0,v42139805,14.4,0,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 2 years",Number,223,units ,0,v42139806,14.5,5,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 3 years",Number,223,units ,0,v42139807,14.6,3,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 4 years",Number,223,units ,0,v42139808,14.7,4,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 5 to 9 years",Number,223,units ,0,v42139809,14.8,14,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 5 years",Number,223,units ,0,v42139810,14.9,3,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 6 years",Number,223,units ,0,v42139811,14.1,2,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 7 years",Number,223,units ,0,v42139812,14.11,2,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 8 years",Number,223,units ,0,v42139813,14.12,3,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 9 years",Number,223,units ,0,v42139814,14.13,4,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 10 to 14 years",Number,223,units ,0,v42139815,14.14,15,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 10 years",Number,223,units ,0,v42139816,14.15,7,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 11 years",Number,223,units ,0,v42139817,14.16,4,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 12 years",Number,223,units ,0,v42139818,14.17,1,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 13 years",Number,223,units ,0,v42139819,14.18,2,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 14 years",Number,223,units ,0,v42139820,14.19,1,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 15 to 19 years",Number,223,units ,0,v42139821,14.2,11,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 15 years",Number,223,units ,0,v42139822,14.21,4,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 16 years",Number,223,units ,0,v42139823,14.22,2,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 17 years",Number,223,units ,0,v42139824,14.23,1,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 18 years",Number,223,units ,0,v42139825,14.24,2,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 19 years",Number,223,units ,0,v42139826,14.25,2,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 20 to 24 years",Number,223,units ,0,v42139827,14.26,4,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 20 years",Number,223,units ,0,v42139828,14.27,0,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 21 years",Number,223,units ,0,v42139829,14.28,2,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 22 years",Number,223,units ,0,v42139830,14.29,1,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 23 years",Number,223,units ,0,v42139831,14.3,0,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 24 years",Number,223,units ,0,v42139832,14.31,1,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 25 to 29 years",Number,223,units ,0,v42139833,14.32,5,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 25 years",Number,223,units ,0,v42139834,14.33,1,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 26 years",Number,223,units ,0,v42139835,14.34,2,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 27 years",Number,223,units ,0,v42139836,14.35,1,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 28 years",Number,223,units ,0,v42139837,14.36,0,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 29 years",Number,223,units ,0,v42139838,14.37,1,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 30 to 34 years",Number,223,units ,0,v42139839,14.38,2,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 35 to 39 years",Number,223,units ,0,v42139840,14.39,2,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 40 to 44 years",Number,223,units ,0,v42139841,14.4,0,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 45 to 49 years",Number,223,units ,0,v42139842,14.41,0,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, 50 years and over",Number,223,units ,0,v42139843,14.42,0,,,,0
2005,"Northwest Territories, place of occurrence",2016A000261,"Duration of marriage, not stated",Number,223,units ,0,v42139844,14.43,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Year of marriage, all years",Number,223,units ,0,v42139845,15.1,10,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 0 years",Number,223,units ,0,v42139846,15.2,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 1 to 4 years",Number,223,units ,0,v42139847,15.3,1,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 1 year",Number,223,units ,0,v42139848,15.4,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 2 years",Number,223,units ,0,v42139849,15.5,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 3 years",Number,223,units ,0,v42139850,15.6,1,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 4 years",Number,223,units ,0,v42139851,15.7,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 5 to 9 years",Number,223,units ,0,v42139852,15.8,3,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 5 years",Number,223,units ,0,v42139853,15.9,2,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 6 years",Number,223,units ,0,v42139854,15.1,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 7 years",Number,223,units ,0,v42139855,15.11,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 8 years",Number,223,units ,0,v42139856,15.12,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 9 years",Number,223,units ,0,v42139857,15.13,1,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 10 to 14 years",Number,223,units ,0,v42139858,15.14,2,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 10 years",Number,223,units ,0,v42139859,15.15,2,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 11 years",Number,223,units ,0,v42139860,15.16,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 12 years",Number,223,units ,0,v42139861,15.17,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 13 years",Number,223,units ,0,v42139862,15.18,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 14 years",Number,223,units ,0,v42139863,15.19,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 15 to 19 years",Number,223,units ,0,v42139864,15.2,2,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 15 years",Number,223,units ,0,v42139865,15.21,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 16 years",Number,223,units ,0,v42139866,15.22,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 17 years",Number,223,units ,0,v42139867,15.23,1,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 18 years",Number,223,units ,0,v42139868,15.24,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 19 years",Number,223,units ,0,v42139869,15.25,1,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 20 to 24 years",Number,223,units ,0,v42139870,15.26,2,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 20 years",Number,223,units ,0,v42139871,15.27,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 21 years",Number,223,units ,0,v42139872,15.28,1,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 22 years",Number,223,units ,0,v42139873,15.29,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 23 years",Number,223,units ,0,v42139874,15.3,1,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 24 years",Number,223,units ,0,v42139875,15.31,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 25 to 29 years",Number,223,units ,0,v42139876,15.32,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 25 years",Number,223,units ,0,v42139877,15.33,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 26 years",Number,223,units ,0,v42139878,15.34,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 27 years",Number,223,units ,0,v42139879,15.35,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 28 years",Number,223,units ,0,v42139880,15.36,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 29 years",Number,223,units ,0,v42139881,15.37,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 30 to 34 years",Number,223,units ,0,v42139882,15.38,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 35 to 39 years",Number,223,units ,0,v42139883,15.39,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 40 to 44 years",Number,223,units ,0,v42139884,15.4,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 45 to 49 years",Number,223,units ,0,v42139885,15.41,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, 50 years and over",Number,223,units ,0,v42139886,15.42,0,,,,0
2005,"Nunavut, place of occurrence",2016A000262,"Duration of marriage, not stated",Number,223,units ,0,v42139887,15.43,0,,,,0
